code,subject,number,title,credits_min,credits_max,level,school,section_count
POLS-Y 577,POLS,577,TOPICS IN DATA ANALYSIS,3.0,3.0,500,Political Science (POLS),1
POLS-Y 657,POLS,657,COMPARATIVE POLITICS,3.0,3.0,600,Political Science (POLS),2
POLS-Y 661,POLS,661,AMERICAN POLITICS,3.0,3.0,600,Political Science (POLS),1
POLS-Y 669,POLS,669,INTERNATIONAL RELATIONS,3.0,3.0,600,Political Science (POLS),1
POLS-Y 675,POLS,675,POLITICAL PHILOSOPHY,3.0,3.0,600,Political Science (POLS),1
POLS-Y 681,POLS,681,READINGS IN COMP POLITICS,1.0,4.0,600,Political Science (POLS),1
POLS-Y 683,POLS,683,READINGS IN AMER POLITICS,1.0,4.0,600,Political Science (POLS),1
POLS-Y 685,POLS,685,"READ IN PUBLIC ADMIN, LAW & POL",1.0,4.0,600,Political Science (POLS),1
POLS-Y 687,POLS,687,READINGS IN INTL RELATIONS,1.0,4.0,600,Political Science (POLS),1
POLS-Y 689,POLS,689,READ IN POLITIC THEORY & MTHD,1.0,4.0,600,Political Science (POLS),1
POLS-Y 780,POLS,780,DIR RES IN POLITICAL SCIENCE,1.0,4.0,700,Political Science (POLS),2
POLS-Y 880,POLS,880,THESIS A M,1.0,4.0,800,Political Science (POLS),1
POLS-Y 890,POLS,890,THESIS PH D,1.0,12.0,800,Political Science (POLS),2
PSY-C 109,PSY,109,CAREERS 1 WELCOME,1.0,1.0,100,Psychological & Brain Sciences (PSY),2
PSY-C 209,PSY,209,CAREERS 2 SELF EXPLORATION,1.0,1.0,200,Psychological & Brain Sciences (PSY),2
PSY-C 309,PSY,309,CAREERS 3: HIGH GEAR EXPLORE,1.0,1.0,300,Psychological & Brain Sciences (PSY),2
PSY-G 901,PSY,901,ADVANCED RESEARCH,6.0,6.0,900,Psychological & Brain Sciences (PSY),2
PSY-K 300,PSY,300,STATISTICAL TECHNIQUES,3.0,3.0,300,Psychological & Brain Sciences (PSY),5
PSY-M 111,PSY,111,MEASUREMENT & ANALYSIS SKILLS,2.0,2.0,100,Psychological & Brain Sciences (PSY),1
PSY-M 112,PSY,112,SCIENTIFIC LIT & COMM SKILLS,2.0,2.0,100,Psychological & Brain Sciences (PSY),1
PSY-M 211,PSY,211,RESEARCH METHODS I: FOUNDATION,3.0,3.0,200,Psychological & Brain Sciences (PSY),2
PSY-M 311,PSY,311,RESRCH METHDS II: APPLICATIONS,3.0,3.0,300,Psychological & Brain Sciences (PSY),4
PSY-P 101,PSY,101,INTRODUCTORY PSYCHOLOGY 1,3.0,3.0,100,Psychological & Brain Sciences (PSY),9
PSY-P 102,PSY,102,INTRODUCTORY PSYCHOLOGY 2,3.0,3.0,100,Psychological & Brain Sciences (PSY),2
PSY-P 155,PSY,155,INTRO TO PSY & BRAIN SCIENCES,3.0,3.0,100,Psychological & Brain Sciences (PSY),3
PSY-P 304,PSY,304,SOC PSYCHOL INDIV DIFFERENCES,3.0,3.0,300,Psychological & Brain Sciences (PSY),3
PSY-P 315,PSY,315,DEVELOPMENTAL PSYCHOLOGY,3.0,3.0,300,Psychological & Brain Sciences (PSY),2
PSY-P 318,PSY,318,FOUNDATIONS CLINICAL SCIENCE,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 319,PSY,319,THE PSYCHOLOGY OF PERSONALITY,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 323,PSY,323,INDUSTRIAL/ORGANIZATIONAL PSY,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 324,PSY,324,ABNORMAL PSYCHOLOGY,3.0,3.0,300,Psychological & Brain Sciences (PSY),3
PSY-P 329,PSY,329,SENSATION AND PERCEPTION,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 335,PSY,335,COGNITIVE PSYCHOLOGY,3.0,3.0,300,Psychological & Brain Sciences (PSY),3
PSY-P 336,PSY,336,PSYCHOLOGICAL TESTS & INDIV DIFF,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 337,PSY,337,CLINICAL NEUROSCIENCE,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 346,PSY,346,NEUROSCIENCE,3.0,3.0,300,Psychological & Brain Sciences (PSY),5
PSY-P 347,PSY,347,SCIENCE OF HUMAN SEXUALITY,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 350,PSY,350,HUMAN FACTORS/ERGONOMICS,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 357,PSY,357,TOPICS IN PSYCHOLOGY,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 366,PSY,366,CONSUMER PSYCHOLOGY,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-P 407,PSY,407,DRUGS AND THE NERVOUS SYSTEM,3.0,3.0,400,Psychological & Brain Sciences (PSY),2
PSY-P 411,PSY,411,NEURAL BASE OF LRNG & MEMORY,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 426,PSY,426,LAB IN BEHAVIORAL NEUROSCIENCE,3.0,3.0,400,Psychological & Brain Sciences (PSY),10
PSY-P 443,PSY,443,COGNITIVE DEVELOPMENT,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 448,PSY,448,SOC JUDGMENT & PERSON PERCEPT,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 453,PSY,453,DECISION-MAKING AND THE BRAIN,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 457,PSY,457,TOPICS IN PSYCHOLOGY,3.0,3.0,400,Psychological & Brain Sciences (PSY),11
PSY-P 461,PSY,461,HUMAN MEMORY,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 466,PSY,466,MOLECULAR & CELLULR NEUROBIOLOGY,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 469,PSY,469,STRESS EFFECTS ON BRAIN & BEH,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 473,PSY,473,LAB IN MOLECULAR NEUROSCIENCE,4.0,4.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 480,PSY,480,PSYCHOTHERAPY: ESTS,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 483,PSY,483,CLINICAL SUPERVISION,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 499,PSY,499,HONORS THESIS RESEARCH,1.0,12.0,400,Psychological & Brain Sciences (PSY),1
PSY-P 530,PSY,530,CLINICAL PSYCHOLOGY,3.0,3.0,500,Psychological & Brain Sciences (PSY),1
PSY-P 553,PSY,553,ADV STATISTICS IN PSYCHOLOGY 1,3.0,3.0,500,Psychological & Brain Sciences (PSY),1
PSY-P 561,PSY,561,HUMAN MEMORY,3.0,3.0,500,Psychological & Brain Sciences (PSY),1
PSY-P 595,PSY,595,FIRST-YEAR RESEARCH SEMINAR,2.0,3.0,500,Psychological & Brain Sciences (PSY),1
PSY-P 657,PSY,657,LAB IN MOLECULAR NEUROSCIENCE,4.0,4.0,600,Center For Neural Sciences (NEUS),10
PSY-P 690,PSY,690,PRACTICUM IN CLIN PSYCHOLOGY,1.0,3.0,600,Psychological & Brain Sciences (PSY),5
PSY-P 700,PSY,700,RESEARCH & THEORY IN SOC PSY,0.0,2.0,700,Psychological & Brain Sciences (PSY),1
PSY-P 701,PSY,701,RSRCH & THRY DEVELOPMENTAL SCI,1.0,1.0,700,Psychological & Brain Sciences (PSY),1
PSY-P 721,PSY,721,GROUP PROCESSES,3.0,3.0,700,Psychological & Brain Sciences (PSY),1
PSY-P 895,PSY,895,RESEARCH,1.0,12.0,800,Psychological & Brain Sciences (PSY),61
PSY-P 898,PSY,898,MASTERS DEGREE RESEARCH,1.0,12.0,800,Psychological & Brain Sciences (PSY),1
PSY-P 899,PSY,899,PHD DEGREE RESEARCH,1.0,12.0,800,Psychological & Brain Sciences (PSY),2
PSY-X 371,PSY,371,UG TEACHING INTERNSHIP,3.0,3.0,300,Psychological & Brain Sciences (PSY),1
PSY-X 397,PSY,397,SUPERVISED RESEARCH I,1.0,3.0,300,Psychological & Brain Sciences (PSY),61
PSY-X 398,PSY,398,SUPERVISED RESEARCH II,1.0,3.0,300,Psychological & Brain Sciences (PSY),60
PSY-X 497,PSY,497,SUPERVISED RESEARCH III,1.0,3.0,400,Psychological & Brain Sciences (PSY),61
PSY-X 498,PSY,498,CAPSTONE SUPERVISED RESEARCH,2.0,3.0,400,Psychological & Brain Sciences (PSY),60
PSY-Y 414,PSY,414,THE CONNECTED BRAIN,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
PSY-Y 427,PSY,427,MECHANISMS OF ADDICTION I,3.0,3.0,400,Psychological & Brain Sciences (PSY),1
REEI-R 203,REEI,203,S & H TPCS IN E EUROPE & N ASIA,3.0,3.0,200,Russian & East European Inst (REEI),1
REEI-R 204,REEI,204,A & H TPCS IN E EUROPE & N ASIA,3.0,3.0,200,Russian & East European Inst (REEI),1
REEI-R 300,REEI,300,RUSSIAN & EAST EUROPEAN ISSUES,3.0,3.0,300,Russian & East European Inst (REEI),5
REEI-R 301,REEI,301,RUSS & EAST EUROPEAN AREA TPCS,3.0,3.0,300,Russian & East European Inst (REEI),9
REEI-R 304,REEI,304,ADV TPCS NA/EE ARTS/CULTURES,3.0,3.0,300,Russian & East European Inst (REEI),1
REEI-R 500,REEI,500,RUSSIAN & EAST EUROPEAN ISSUES,3.0,3.0,500,Russian & East European Inst (REEI),15
REEI-R 575,REEI,575,GRAD RDS IN RUSS & E EUR STDY,1.0,3.0,500,Russian & East European Inst (REEI),1
REEI-R 600,REEI,600,PROSEM IN RUSS/E EUR AREA STDS,3.0,3.0,600,Russian & East European Inst (REEI),1
REEI-X 490,REEI,490,RDGS IN RUSS & E EUROPE STDY,1.0,3.0,400,Russian & East European Inst (REEI),1
REL-A 210,REL,210,INTR OLD TESTAMNT/HEBREW BIBLE,3.0,3.0,200,Religious Studies (REL),1
REL-A 250,REL,250,INTRODUCTION TO CHRISTIANITY,3.0,3.0,200,Religious Studies (REL),1
REL-A 270,REL,270,INTRODUCTION TO ISLAM,3.0,3.0,200,India Studies (INST),1
REL-B 210,REL,210,INTRODUCTION TO BUDDHISM,3.0,3.0,200,India Studies (INST),1
REL-B 220,REL,220,INTRODUCTION TO HINDUISM,3.0,3.0,200,India Studies (INST),1
REL-B 310,REL,310,EAST ASIAN BUDDHISM,3.0,3.0,300,Religious Studies (REL),1
REL-B 433,REL,433,EMBODYING NIRVANA,3.0,3.0,400,Religious Studies (REL),1
REL-C 320,REL,320,AFRICAN-AMERICAN RELIGIONS,3.0,3.0,300,Religious Studies (REL),1
REL-D 375,REL,375,RELIGION AND LITERATURE,3.0,3.0,300,Religious Studies (REL),1
REL-G 599,REL,599,THESIS RESEARCH,0.0,0.0,500,Religious Studies (REL),1
REL-G 901,REL,901,ADVANCED RESEARCH,6.0,6.0,900,Religious Studies (REL),1
REL-R 102,REL,102,RELIGION AND POPULAR CULTURE,3.0,3.0,100,Religious Studies (REL),1
REL-R 133,REL,133,INTRODUCTION TO RELIGION,3.0,3.0,100,Religious Studies (REL),1
REL-R 170,REL,170,"RELIGION, ETHICS & PUBLIC LIFE",3.0,3.0,100,Religious Studies (REL),4
REL-R 389,REL,389,MAJORS SEMINAR IN RELIGION,3.0,3.0,300,Religious Studies (REL),1
REL-R 399,REL,399,READING FOR HONORS,3.0,3.0,300,Religious Studies (REL),1
REL-R 499,REL,499,SENIOR HONOR ESSAY,1.0,6.0,400,Religious Studies (REL),1
REL-R 552,REL,552,STUDIES IN BUDDHISM,3.0,9.0,500,Religious Studies (REL),2
REL-R 590,REL,590,DIR READINGS IN RELIGIOUS STDS,1.0,6.0,500,Religious Studies (REL),1
REL-R 665,REL,665,INTERPRETATIONS OF RELIGION,4.0,4.0,600,Religious Studies (REL),1
REL-R 667,REL,667,"REL, TEXT, & CUL IMAGINATION",4.0,4.0,600,Religious Studies (REL),1
REL-R 698,REL,698,MASTER'S RESEARCH PROJECT,3.0,6.0,600,Religious Studies (REL),1
REL-R 699,REL,699,THESIS (M.A.),1.0,6.0,600,Religious Studies (REL),1
REL-R 736,REL,736,ADV READINGS-EARLY CHRSTN TXTS,1.0,4.0,700,Medieval Studies (MEST),1
REL-R 750,REL,750,ADV RDGS IN ASIAN REL TEXTS,1.0,4.0,700,Religious Studies (REL),1
REL-R 767,REL,767,"REL, TEXT, & CUL IMAGINATION",4.0,4.0,700,Religious Studies (REL),1
REL-R 791,REL,791,ADV CRITICAL & ETHICAL STUDY,1.0,4.0,700,Religious Studies (REL),1
REL-R 792,REL,792,ADVANCED CROSS-CULTURAL STUDY,1.0,4.0,700,Religious Studies (REL),1
REL-R 793,REL,793,ADVANCED BIBLICAL STUDY,1.0,4.0,700,Religious Studies (REL),1
REL-R 794,REL,794,ADVANCED HISTORICAL STUDY,1.0,4.0,700,Religious Studies (REL),1
REL-R 799,REL,799,THESIS (PH.D.),1.0,30.0,700,Religious Studies (REL),2
REL-X 370,REL,370,SRVICE LRNING: RELIGS STUDIES,3.0,3.0,300,Religious Studies (REL),1
REL-X 498,REL,498,INDV RESRCH: RELIGIOUS STUDIES,1.0,3.0,400,Religious Studies (REL),1
SEAS-B 101,SEAS,101,ELEMENTARY BURMESE I,4.0,4.0,100,Southeast Asian Studies (SEAS),1
SEAS-B 201,SEAS,201,INTERMEDIATE BURMESE I,3.0,3.0,200,Southeast Asian Studies (SEAS),1
SEAS-F 101,SEAS,101,ELEMENTARY TAGALOG I,4.0,4.0,100,Southeast Asian Studies (SEAS),1
SEAS-F 201,SEAS,201,INTERMEDIATE TAGALOG I,4.0,4.0,200,Southeast Asian Studies (SEAS),1
SEAS-I 101,SEAS,101,ELEMENTARY INDONESIAN I,4.0,4.0,100,Southeast Asian Studies (SEAS),1
SEAS-S 761,SEAS,761,SEAS/ASEAN READING/RESEARCH,1.0,4.0,700,Southeast Asian Studies (SEAS),1
SEAS-T 101,SEAS,101,ELEMENTARY THAI I,4.0,4.0,100,Southeast Asian Studies (SEAS),1
SEAS-T 201,SEAS,201,INTERMEDIATE THAI I,3.0,3.0,200,Southeast Asian Studies (SEAS),1
SEAS-T 501,SEAS,501,ELEMENTARY THAI I,4.0,4.0,500,Southeast Asian Studies (SEAS),1
SEAS-X 373,SEAS,373,INTERNSHIP--SOUTHEAST ASIA,1.0,3.0,300,Southeast Asian Studies (SEAS),2
SEAS-X 490,SEAS,490,READGS SOUTHEAST ASIAN STUDIES,1.0,3.0,400,Southeast Asian Studies (SEAS),1
SGIS-S 150,SGIS,150,SGIS SEMINAR,1.0,1.0,100,Global & International Studies (SGIS),4
SGIS-S 202,SGIS,202,AI & RACE TO RULE THE WORLD,3.0,3.0,200,Global & International Studies (SGIS),1
SGIS-S 300,SGIS,300,GLOBAL ISSUES,1.0,1.0,300,Global & International Studies (SGIS),3
SGIS-S 339,SGIS,339,INNOVATING FOR IMPACT,3.0,3.0,300,Global & International Studies (SGIS),1
SGIS-S 350,SGIS,350,DIPLOMACY LAB,1.0,3.0,300,Global & International Studies (SGIS),1
SGIS-S 500,SGIS,500,TOPICS IN GLOBAL AFFAIRS,1.0,1.0,500,Global & International Studies (SGIS),6
SGIS-X 373,SGIS,373,INTERNSHIP-GLOBAL & INTERNATL,1.0,3.0,300,Global & International Studies (SGIS),1
SGIS-X 416,SGIS,416,CYBERSECURITY CLINIC,3.0,3.0,400,Global & International Studies (SGIS),1
SGIS-X 573,SGIS,573,INTERNSHIP/PRACTICUM IN SGIS,1.0,4.0,500,Global & International Studies (SGIS),1
SICE-Y 100,SICE,100,EXPLORING TECH PATHWAYS,1.0,1.0,100,"Info, Computing, & Engineering (SICE)",2
SLAV-C 101,SLAV,101,ELEMENTARY CZECH I,4.0,4.0,100,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-C 201,SLAV,201,INTERMEDIATE CZECH I,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-C 223,SLAV,223,INTRODUCTION TO CZECH CULTURE,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-C 501,SLAV,501,ELEMENTARY CZECH I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-C 503,SLAV,503,INTERMEDIATE CZECH I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-G 599,SLAV,599,THESIS RESEARCH,0.0,0.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-G 901,SLAV,901,ADVANCED RESEARCH,6.0,6.0,900,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-L 501,SLAV,501,STRUC RUS I: PHON & MORPH,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-L 555,SLAV,555,SLAV TOPICS IN APPLIED LING,1.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-L 571,SLAV,571,OLD CHURCH SLAVONIC,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-M 101,SLAV,101,ELEMENTARY ROMANIAN I,4.0,4.0,100,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-M 201,SLAV,201,INTERMEDIATE ROMANIAN I,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-M 501,SLAV,501,ELEMENTARY ROMANIAN I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-M 503,SLAV,503,INTERMEDIATE ROMANIAN I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-P 101,SLAV,101,ELEMENTARY POLISH I,4.0,4.0,100,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-P 201,SLAV,201,INTERMEDIATE POLISH I,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-P 223,SLAV,223,INTRODUCTION TO POLISH CULTURE,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-P 301,SLAV,301,ADV INTERMEDIATE POLISH I,3.0,3.0,300,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-P 363,SLAV,363,FACES OF WAR AND FREEDOM,3.0,3.0,300,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-P 365,SLAV,365,"TOPICS POLISH LIT, CULTR, LANG",3.0,3.0,300,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-P 501,SLAV,501,ELEMENTARY POLISH I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-P 503,SLAV,503,INTERMEDIATE POLISH I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-P 505,SLAV,505,ADV INTERMEDIATE POLISH I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-P 563,SLAV,563,FACES OF WAR AND FREEDOM,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-P 565,SLAV,565,SEM POLISH LIT & CULTURE: V.T,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 101,SLAV,101,ELEMENTARY RUSSIAN I,4.0,4.0,100,Slav&East Euro Lang & Cultures (SLAV),4
SLAV-R 201,SLAV,201,INTERMEDIATE RUSSIAN I,4.0,4.0,200,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-R 223,SLAV,223,INTRO TO RUSSIAN CULTURE,3.0,3.0,200,Russian & East European Inst (REEI),2
SLAV-R 229,SLAV,229,RUSSIAN FOLK TALES,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 263,SLAV,263,RUS LIT: PUSHKIN TO DOSTOEVSKY,3.0,3.0,200,Russian & East European Inst (REEI),1
SLAV-R 301,SLAV,301,ADV INTERMEDIATE RUSSIAN I,3.0,3.0,300,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 366,SLAV,366,RUSSIAN AND SOVIET FILM,3.0,3.0,300,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 401,SLAV,401,ADVANCED RUSSIAN I,3.0,3.0,400,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 404,SLAV,404,STRUCTURE OF RUSSIAN,3.0,3.0,400,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 405,SLAV,405,READINGS IN RUSSIAN LIT 1,3.0,3.0,400,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 425,SLAV,425,ADVANCED ORAL RUSSIAN I,1.0,1.0,400,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 472,SLAV,472,BUSINESS RUSSIAN,3.0,3.0,400,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 552,SLAV,552,RUSSIAN AND SOVIET FILM,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-R 563,SLAV,563,PUSHKIN TO DOSTOEVSKY,3.0,3.0,500,Russian & East European Inst (REEI),1
SLAV-R 572,SLAV,572,BUSINESS RUSSIAN,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-S 101,SLAV,101,ELEM BOSN/CROAT/SERB I,4.0,4.0,100,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-S 201,SLAV,201,INTERMED BOSN/CROAT/SERB I,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),3
SLAV-S 223,SLAV,223,INTRO BALKAN/SOUTH SLAV CULTS,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-S 301,SLAV,301,ADV INTERM BOSN/CROAT/SERB I,3.0,3.0,300,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-S 401,SLAV,401,4TH-YR BOSNIAN/CROATN/SERBN I,3.0,3.0,400,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-S 501,SLAV,501,ELEM BOSNIAN/CROATIAN/SERB I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-S 503,SLAV,503,INTERMED BOSNIAN/CROAT/SERB I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-S 505,SLAV,505,ADV INTERM BOSNIA/CROAT/SERB I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-S 540,SLAV,540,GRAD RDGS IN SLAVIC STUDIES,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-S 562,SLAV,562,TOPICS IN SLAVIC STUDIES,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),8
SLAV-S 801,SLAV,801,PH D DISSERTATION,1.0,10.0,800,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-T 191,SLAV,191,CAREER READINESS FOR SLAVIC I,1.0,1.0,100,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-T 192,SLAV,192,CAREER READINESS FOR SLAVIC II,1.0,1.0,100,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-T 260,SLAV,260,VAMPIRE IN EUR & AM CULTURE,3.0,3.0,200,Honors (HON),2
SLAV-T 499,SLAV,499,SENIOR HONORS THESIS,1.0,6.0,400,Slav&East Euro Lang & Cultures (SLAV),1
SLAV-U 101,SLAV,101,ELEMENTARY UKRAINIAN I,4.0,4.0,100,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-U 201,SLAV,201,INTERMEDIATE UKRAINIAN I,3.0,3.0,200,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-U 501,SLAV,501,ELEMENTARY UKRAINIAN I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-U 503,SLAV,503,INTERMEDIATE UKRAINIAN I,3.0,3.0,500,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-X 471,SLAV,471,TEACHING INTERNSHIP IN SLAVIC,3.0,3.0,400,Slav&East Euro Lang & Cultures (SLAV),2
SLAV-X 473,SLAV,473,INTERNSHIP IN SLAVIC,1.0,1.0,400,Slav&East Euro Lang & Cultures (SLAV),3
SLAV-X 490,SLAV,490,SUPERVISED INDIVIDUAL READING,3.0,3.0,400,Slav&East Euro Lang & Cultures (SLAV),2
SLHS-A 100,SLHS,100,AMER SIGN LANGUAGE LEVEL ONE,4.0,4.0,100,"Speech, Language & Hearing Sci (SLHS)",8
SLHS-A 150,SLHS,150,AMER SIGN LANGUAGE LEVEL TWO,4.0,4.0,100,"Speech, Language & Hearing Sci (SLHS)",4
SLHS-A 200,SLHS,200,AMER SIGN LANGUAGE LEVEL THREE,3.0,3.0,200,"Speech, Language & Hearing Sci (SLHS)",7
SLHS-A 250,SLHS,250,AMER SIGN LANGUAGE LEVEL FOUR,3.0,3.0,200,"Speech, Language & Hearing Sci (SLHS)",3
SLHS-A 400,SLHS,400,DEAF CULTURE,3.0,3.0,400,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-A 500,SLHS,500,ASL LEVEL ONE FOR GRAD STUDNTS,3.0,3.0,500,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-A 550,SLHS,550,ASL LEVEL TWO FOR GRAD STUDNTS,3.0,3.0,500,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-A 600,SLHS,600,ASL LEVEL THREE FOR GRAD STDNT,2.0,2.0,600,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-A 700,SLHS,700,ASL LEVEL FOUR FOR GRAD STDNTS,2.0,2.0,700,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-G 901,SLHS,901,ADVANCED RESEARCH,6.0,6.0,900,"Speech, Language & Hearing Sci (SLHS)",13
SLHS-S 104,SLHS,104,COMMUNICATION AND DISORDERS,4.0,4.0,100,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 111,SLHS,111,INTRO TO PHONETICS FOR SLHS,3.0,3.0,100,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 201,SLHS,201,SPEECH ANATOMY & PHYSIOLOGY,3.0,3.0,200,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 307,SLHS,307,COGNITN/COMMUNICATION IN AGING,3.0,3.0,300,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 311,SLHS,311,INTRO TO RESEARCH METHODS,3.0,3.0,300,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 333,SLHS,333,CHILDHOOD LANGUAGE,3.0,3.0,300,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 350,SLHS,350,SPEECH SCIENCE,3.0,3.0,300,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 375,SLHS,375,HEARING SCIENCE,3.0,3.0,300,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 399,SLHS,399,SR HONORS I: RDG AND RSRCH,2.0,2.0,300,"Speech, Language & Hearing Sci (SLHS)",14
SLHS-S 417,SLHS,417,SLPA SEMINAR I,1.0,1.0,400,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 423,SLHS,423,TOPICAL SEMINAR IN SLHS,3.0,3.0,400,"Speech, Language & Hearing Sci (SLHS)",2
SLHS-S 470,SLHS,470,ASSESS & TREAT HEARING LOSS,3.0,3.0,400,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 501,SLHS,501,NEURO & PHYSIO FOUND OF SLP,3.0,3.0,500,Center For Neural Sciences (NEUS),1
SLHS-S 511,SLHS,511,PHONETICS OF AMERICAN SPEECH,2.0,2.0,500,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 513,SLHS,513,SPEECH ANATOMY AND PHYSIOLOGY,2.0,2.0,500,Center For Neural Sciences (NEUS),1
SLHS-S 516,SLHS,516,INTRO TO AUDIOLOGICAL TESTING,3.0,3.0,500,"Speech, Language & Hearing Sci (SLHS)",1
SLHS-S 517,SLHS,517,COGNITIVE & COMM ASPECTS AGING,2.0,2.0,500,Center For Neural Sciences (NEUS),1
